,time step,V no,Name,Number,Diameter(µm),Length(µm),Saturation in,Saturation out,Sav,Resistance for Q,Q in single(µm3/s),Vt(µm3),partial pressure blood(mmHg),X-Area wall(???),wall thickness(µm),tissue partials(mmHg),pt_by_Vt,M,0,1,2,3,4,dptdt,dSoutdt,dSindt
2725183,209629,6,C,64,6.685271026443057,243.9,0.5929999999999992,0.5642222222222216,0.5786111111111104,4.5137082116410776e-05,28327.59761711444,348621.565242321,30.21975290218937,95.85073085327814,3.113636429842043,28.93434724861066,10087136.763309697,0.00030327918205557737,0.000233609379977073,-979.2723899688775,1.2854075575509931,790.0252224328508,0.0,0.0007139896065296012,-0.16666666666666666,0.16666666666666666
2789987,214614,5,A6,32,7.32,154.7,0.7316666666666661,0.594777777777777,0.6629999999999994,2.0257276147463348e-05,56614.63632612116,1304955.478573564,34.445513585848964,103.11079053651886,3.1382927268542957,27.59849981282696,36014621.76121894,0.0002957082582248118,0.000307204546285129,-674.7587661380434,6.847160728181954,7775.076722120657,0.0,0.05510818498295663,0.16666666666666666,0.0
2789988,214614,6,C,64,6.685268840998363,243.9,0.594777777777777,0.5624444444444439,0.5786111111111104,4.5137082116410776e-05,28327.595912816803,348621.565242321,30.21975290218937,95.85070655332716,3.113636357800888,28.96243374118263,10096928.334771462,0.0002966523511681293,0.00023360953271302876,-979.2720924981153,1.257321023503792,890.7455159252315,0.0,0.0006984363958652593,-0.16666666666666666,0.16666666666666666
2856170,219705,5,A6,32,7.32,154.7,0.7316666666666661,0.5983333333333326,0.6645555555555549,2.0257276147463348e-05,56614.63299912076,1304955.478573564,34.532108135250816,103.11079053651886,3.1382927268542957,27.796664048946155,36273324.419196464,0.00028923188158562637,0.000307204546285129,-674.7587661380434,6.735508929547237,7598.941851437557,0.0,0.024316215966695785,0.3333333333333333,0.0
2856171,219705,6,C,64,6.6852667063439375,243.9,0.5983333333333326,0.5588888888888882,0.5786111111111104,4.5137082116410776e-05,28327.594248124966,348621.565242321,30.21975290218937,95.85068281811758,3.113636287434076,28.990486040236497,10106707.985619957,0.00029003359404321526,0.0002336096818995084,-979.2718019406044,1.229268683019075,1067.0060500127026,0.0,0.0006828998256511008,-0.3333333333333333,0.3333333333333333
2924653,224973,4,A5,16,9.46,161.2,0.84,0.7334444444444439,0.7864999999999998,7.874815891778237e-06,112790.58164493338,1919460.3552955475,43.04294112494847,130.57293475327975,3.265971235566071,35.477568979277365,68097391.59609525,0.00028670497030198376,0.00017651954690785603,-873.1410554199905,7.565578225411023,12068.592236007933,0.0,0.07727990246407263,0.16666666666666666,0.0
2924935,224995,0,A1,1,23.97,1267.6,0.94,0.93,0.935,1.8661096824233147e-06,1812332.6961289372,3920025.8883877983,68.84313102125539,438.21367181621366,4.841406895115785,67.67342587698371,265281574.58445916,0.0002941449847884871,3.496405668931764e-06,-11735.977579289667,1.1697068813035116,18123.32696128919,0.0,,,
2924936,224995,1,A2,2,19.17,930.3,0.93,0.92,0.925,3.158317422384201e-06,907035.2857243164,1964398.762338304,65.32779818369927,313.0164293498271,4.253657774509781,64.45163651119633,126608712.43467902,0.0002937235166927535,7.448569383604026e-06,-7840.128461874745,0.8761629749845667,9070.352857243173,0.0,,,
2924937,224995,2,A3,4,15.28,543.6,0.92,0.89,0.905,4.328170125165577e-06,453276.9002817711,2962124.244240345,59.809062479461616,228.5462913897538,3.810683123726725,57.27719010522684,169662142.34381676,0.00029262036372625105,2.006383546765765e-05,-4076.0598910407953,2.531876124529475,13598.307008453145,0.0,,,
2924938,224995,3,A4,8,12.08,302.3,0.89,0.84,0.865,5.814403351243977e-06,226621.16376073126,2496393.743755246,52.1839804757445,170.46352110053658,3.485850303253774,47.773451910732746,119261330.2038216,0.00029066939749826176,5.7725552532224855e-05,-1959.0112934206848,4.4105350798989775,11331.058188036572,0.0,,,
2924939,224995,4,A5,16,9.46,161.2,0.84,0.7334444444444439,0.7867222222222219,7.874815891778237e-06,112790.58161827867,1919460.3552955475,43.062938501407224,130.57293475327975,3.265971235566071,35.496392621135314,68133434.48180482,0.0002866850315905782,0.00017651954690785603,-873.1410554199905,7.566797987833547,12018.463085769976,0.0,,,
2924940,224995,5,A6,32,7.32,154.7,0.7334444444444439,0.5983333333333326,0.6658888888888883,2.0257276147463348e-05,56614.62969754963,1304955.478573564,34.6066392803048,103.11079053651886,3.1382927268542957,28.059523602097645,36616202.04312009,0.0002826887151684576,0.000307204546285129,-674.7587661380434,6.5472896363269415,7649.2655235800485,0.0,,,
2924941,224995,6,C,64,6.685264588008438,243.9,0.5983333333333326,0.5588888888888882,0.5786111111111104,4.5137082116410776e-05,28327.59259615688,348621.565242321,30.21975290218937,95.85065926436256,3.11363621760529,29.018973930948526,10116639.493340576,0.0002833120679328016,0.00023360982994563407,-979.2715136042958,1.2007807502266274,1117.3661524039642,0.0,,,
2924942,224995,7,V6,32,11.51,473.9,0.5588888888888882,0.5975,0.5781944444444441,1.0976578880243163e-05,56464.901579847225,157740.2838518819,30.20075895429165,161.19768259529758,3.4336256317253437,30.021278065041127,4735564.880866978,0.00028392325556995284,4.056044941015559e-05,-2970.6376500640868,0.17948116000497905,-2180.172588777474,0.0,,,
2924943,224995,8,V5,16,14.53,272.3,0.5975,0.5875,0.5925,2.6142262270160405e-06,113875.03536721545,255134.1549547153,30.861700208794414,214.00951386306312,3.7305249533617078,30.42651208041,7762842.282268193,0.00028415963356686225,4.4295666870081605e-05,-1983.27938324508,0.4351887774023808,1138.7503536721554,0.0,,,
2924944,224995,9,V4,8,17.79,426.6,0.5875,0.5825,0.585,1.926676151581028e-06,225435.933648623,252455.38899359442,30.51288853764036,281.3090635466409,4.092089011783971,30.266716287182746,7640995.5405752435,0.00028406713179847837,1.886111517189719e-05,-3468.105642994859,0.2461726198861953,1127.1796682431159,0.0,,,
2924945,224995,10,V3,4,21.45,632.5,0.5825,0.5775,0.5800000000000001,1.415510155307056e-06,451648.07485807134,506200.229983599,30.283174079615588,369.5970659612863,4.528590560913846,29.977790494192,15174764.211217238,0.0002838975326449539,8.75034127481544e-06,-5602.287087242983,0.30538404244214945,2258.2403742903584,0.0,,,
2924946,224995,11,V2,2,25.7,844.2,0.5775,0.5725,0.575,9.582036405812654e-07,906575.6352307831,1017328.1175123486,30.055629767320994,489.0152859095415,5.060357338702097,29.627087954376144,30140468.965770494,0.00028368750718749927,4.566973796643681e-06,-8017.479836123175,0.4285424520973038,4532.87817615392,0.0,,,
2924947,224995,12,V1,1,30.77,936.3,0.5725,0.5675,0.5700000000000001,5.427300986790478e-07,1807398.8737700316,2033062.020782772,29.83018037370109,655.2258445393543,5.7162579956740975,29.10246559662319,59167115.31750707,0.0002833644840679868,2.872566546373143e-06,-9424.781461717725,0.727715858267139,9036.994368850164,0.0,,,
2924948,224996,0,A1,1,23.97,1267.6,0.94,0.93,0.935,1.8661096824233147e-06,1812332.6961094718,3920025.8883877983,68.84313102125539,438.21367181621366,4.841406895115785,67.67343107308345,265281594.95333487,0.00029414367812865817,3.496405668931764e-06,-11735.977579289667,1.1697016851960598,18123.32696109453,0.0,,,
2924949,224996,1,A2,2,19.17,930.3,0.93,0.92,0.925,3.158317422384201e-06,907035.2857145744,1964398.762338304,65.32779818369927,313.0164293498271,4.253657774509781,64.45164040364692,126608720.08101553,0.00029372221179169145,7.448569383604026e-06,-7840.128461874745,0.8761590825281899,9070.352857145752,0.0,,,
2924950,224996,2,A3,4,15.28,543.6,0.92,0.89,0.905,4.328170125165577e-06,453276.9002769026,2962124.244240345,59.809062479461616,228.5462913897538,3.810683123726725,57.27720134120808,169662175.6262384,0.0002926190651309474,2.006383546765765e-05,-4076.0598910407953,2.531864888531622,13598.307008307092,0.0,,,
2924951,224996,3,A4,8,12.08,302.3,0.89,0.84,0.865,5.814403351243977e-06,226621.1637582972,2496393.743755246,52.1839804757445,170.46352110053658,3.485850303253774,47.77347144057069,119261378.95805857,0.0002906681104118012,5.7725552532224855e-05,-1959.0112934206848,4.410515550032322,11331.05818791487,0.0,,,
2924952,224996,4,A5,16,9.46,161.2,0.84,0.7334444444444439,0.7867222222222219,7.874815891778237e-06,112790.58161706725,1919460.3552955475,43.062938501407224,130.57293475327975,3.265971235566071,35.49714074621085,68134875.9656878,0.0002866840809474288,0.00017651954690785603,-873.1410554199905,7.566047003902567,12018.463085640891,0.0,,,
2924953,224996,5,A6,32,7.32,154.7,0.7334444444444439,0.5983333333333326,0.6658888888888883,2.0257276147463348e-05,56614.62969694156,1304955.478573564,34.6066392803048,103.11079053651886,3.1382927268542957,28.060039093571998,36616877.63979925,0.00028268780580429715,0.000307204546285129,-674.7587661380434,6.546771920059793,7649.265523497893,0.0,,,
2924954,224996,6,C,64,6.685264587618289,243.9,0.5983333333333326,0.5588888888888882,0.5786111111111104,4.5137082116410776e-05,28327.592595852617,348621.565242321,30.21975290218937,95.85065926002451,3.1136362175924286,29.01897925346569,10116641.348887583,0.00028331081212128954,0.00023360982997290078,-979.2715135511912,1.200775427701597,1117.366152391963,0.0,,,
2924955,224996,7,V6,32,11.51,473.9,0.5588888888888882,0.5975,0.5781944444444441,1.0976578880243163e-05,56464.90157924075,157740.2838518819,30.20075895429165,161.19768259529758,3.4336256317253437,30.02127886243444,4735565.006648216,0.00028392199416263586,4.056044941015559e-05,-2970.6376500640868,0.1794803626104624,-2180.172588754058,0.0,,,
2924956,224996,8,V5,16,14.53,272.3,0.5975,0.5875,0.5925,2.6142262270160405e-06,113875.0353659924,255134.1549547153,30.861700208794414,214.00951386306312,3.7305249533617078,30.42651401287036,7762842.77530557,0.00028415837175110284,4.4295666870081605e-05,-1983.27938324508,0.4351868449391354,1138.750353659925,0.0,,,
2924957,224996,9,V4,8,17.79,426.6,0.5875,0.5825,0.585,1.926676151581028e-06,225435.9336462017,252455.38899359442,30.51288853764036,281.3090635466409,4.092089011783971,30.266717380727897,7640995.816647028,0.0002840658699168583,1.886111517189719e-05,-3468.105642994859,0.24617152633939554,1127.1796682310096,0.0,,,
2924958,224996,10,V3,4,21.45,632.5,0.5825,0.5775,0.5800000000000001,1.415510155307056e-06,451648.0748532204,506200.229983599,30.283174079615588,369.5970659612863,4.528590560913846,29.977791850585152,15174764.89782479,0.0002838962716843388,8.75034127481544e-06,-5602.287087242983,0.3053826860469684,2258.240374266104,0.0,,,
2924959,224996,11,V2,2,25.7,844.2,0.5775,0.5725,0.575,9.582036405812654e-07,906575.6352210463,1017328.1175123486,30.055629767320994,489.0152859095415,5.060357338702097,29.627089857261605,30140470.90163227,0.00028368624750915066,4.566973796643681e-06,-8017.479836123175,0.4285405492090071,4532.878176105235,0.0,,,
2924960,224996,12,V1,1,30.77,936.3,0.5725,0.5675,0.5700000000000001,5.427300986790478e-07,1807398.8737506191,2033062.020782772,29.83018037370109,655.2258445393543,5.7162579956740975,29.102468825711583,59167121.88245378,0.00028336322669483767,2.872566546373143e-06,-9424.781461717725,0.7277126291739577,9036.994368753105,0.0,,,
2924961,224997,0,A1,1,23.97,1267.6,0.94,0.93,0.935,1.8661096824233147e-06,1812332.6960900063,3920025.8883877983,68.84313102125539,438.21367181621366,4.841406895115785,67.67343626916012,265281615.32212016,0.0002941423714746307,3.496405668931764e-06,-11735.977579289667,1.169696489111672,18123.32696089988,0.0,,,
2924962,224997,1,A2,2,19.17,930.3,0.93,0.92,0.925,3.158317422384201e-06,907035.2857048323,1964398.762338304,65.32779818369927,313.0164293498271,4.253657774509781,64.45164429608023,126608727.72731803,0.00029372090689642403,7.448569383604026e-06,-7840.128461874745,0.8761551900890936,9070.35285704833,0.0,,,
2924963,224997,2,A3,4,15.28,543.6,0.92,0.89,0.905,4.328170125165577e-06,453276.9002720342,2962124.244240345,59.809062479461616,228.5462913897538,3.810683123726725,57.27721257713953,169662208.90851262,0.00029261776654139715,2.006383546765765e-05,-4076.0598910407953,2.5318536525835498,13598.307008161035,0.0,,,
2924964,224997,3,A4,8,12.08,302.3,0.89,0.84,0.865,5.814403351243977e-06,226621.16375586318,2496393.743755246,52.1839804757445,170.46352110053658,3.485850303253774,47.77349097032252,119261427.71208054,0.00029066682333101483,5.7725552532224855e-05,-1959.0112934206848,4.410496020251769,11331.058187793169,0.0,,,
2924965,224997,4,A5,16,9.46,161.2,0.84,0.7334444444444439,0.7867222222222219,7.874815891778237e-06,112790.58161585582,1919460.3552955475,43.062938501407224,130.57293475327975,3.265971235566071,35.49788039174971,68136301.10836957,0.00028668312662691683,0.00017651954690785603,-873.1410554199905,7.565304533406709,12018.463085511805,0.0,,,
2924966,224997,5,A6,32,7.32,154.7,0.7334444444444439,0.5983333333333326,0.6658888888888883,2.0257276147463348e-05,56614.629696333475,1304955.478573564,34.6066392803048,103.11079053651886,3.1382927268542957,28.06054799682484,36617544.59986603,0.0002826868919946439,0.000307204546285129,-674.7587661380434,6.54626082211221,7649.265523415735,0.0,,,
2924967,224997,6,C,64,6.685264587228147,243.9,0.5983333333333326,0.5588888888888882,0.5786111111111104,4.5137082116410776e-05,28327.592595548365,348621.565242321,30.21975290218937,95.85065925568651,3.113636217579568,29.018984575959333,10116643.20442639,0.000283309556315328,0.00023360983000016703,-979.2715134980873,1.200770105200089,1117.366152379962,0.0,,,
2924968,224997,7,V6,32,11.51,473.9,0.5588888888888882,0.5975,0.5781944444444441,1.0976578880243163e-05,56464.901578634286,157740.2838518819,30.20075895429165,161.19768259529758,3.4336256317253437,30.02127965982421,4735565.132428895,0.0002839207327609209,4.056044941015559e-05,-2970.6376500640868,0.17947956521948782,-2180.1725887306416,0.0,,,
2924969,224997,8,V5,16,14.53,272.3,0.5975,0.5875,0.5925,2.6142262270160405e-06,113875.0353647693,255134.1549547153,30.861700208794414,214.00951386306312,3.7305249533617078,30.426515945322148,7762843.268340757,0.00028415710994094133,4.4295666870081605e-05,-1983.27938324508,0.4351849124844698,1138.7503536476938,0.0,,,
2924970,224997,9,V4,8,17.79,426.6,0.5875,0.5825,0.585,1.926676151581028e-06,225435.9336437804,252455.38899359442,30.51288853764036,281.3090635466409,4.092089011783971,30.266718474268213,7640996.092717583,0.0002840646080408408,1.886111517189719e-05,-3468.105642994859,0.2461704327974523,1127.1796682189026,0.0,,,
2924971,224997,10,V3,4,21.45,632.5,0.5825,0.5775,0.5800000000000001,1.415510155307056e-06,451648.07484836935,506200.229983599,30.283174079615588,369.5970659612863,4.528590560913846,29.97779320697229,15174765.584429298,0.0002838950107293206,8.75034127481544e-06,-5602.287087242983,0.3053813296578056,2258.240374241849,0.0,,,
2924972,224997,11,V2,2,25.7,844.2,0.5775,0.5725,0.575,9.582036405812654e-07,906575.6352113091,1017328.1175123486,30.055629767320994,489.0152859095415,5.060357338702097,29.62709176013863,30140472.83748545,0.00028368498783638987,4.566973796643681e-06,-8017.479836123175,0.4285386463291481,4532.878176056549,0.0,,,
2924973,224997,12,V1,1,30.77,936.3,0.5725,0.5675,0.5700000000000001,5.427300986790478e-07,1807398.8737312062,2033062.020782772,29.83018037370109,655.2258445393543,5.7162579956740975,29.10247205478567,59167128.4473714,0.00028336196932725864,2.872566546373143e-06,-9424.781461717725,0.7277094000950832,9036.99436865604,0.0,,,
2924974,224998,0,A1,1,23.97,1267.6,0.94,0.93,0.935,1.8661096824233147e-06,1812332.6960705412,3920025.8883877983,68.84313102125539,438.21367181621366,4.841406895115785,67.67344146521373,265281635.69081503,0.0002941410648264047,3.496405668931764e-06,-11735.977579289667,1.1696912930503631,18123.326960705228,0.0,,,
2924975,224998,1,A2,2,19.17,930.3,0.93,0.92,0.925,3.158317422384201e-06,907035.2856950904,1964398.762338304,65.32779818369927,313.0164293498271,4.253657774509781,64.45164818849625,126608735.37358664,0.0002937196020069514,7.448569383604026e-06,-7840.128461874745,0.8761512976672776,9070.352856950913,0.0,,,
2924976,224998,2,A3,4,15.28,543.6,0.92,0.89,0.905,4.328170125165577e-06,453276.9002671658,2962124.244240345,59.809062479461616,228.5462913897538,3.810683123726725,57.27722381302121,169662242.19063935,0.00029261646795760056,2.006383546765765e-05,-4076.0598910407953,2.5318424166852584,13598.307008014985,0.0,,,
2924977,224998,3,A4,8,12.08,302.3,0.89,0.84,0.865,5.814403351243977e-06,226621.16375342922,2496393.743755246,52.1839804757445,170.46352110053658,3.485850303253774,47.77351049998825,119261476.46588759,0.00029066553625590287,5.7725552532224855e-05,-1959.0112934206848,4.410476490557316,11331.058187671468,0.0,,,
2924978,224998,4,A5,16,9.46,161.2,0.84,0.7334444444444439,0.7867222222222219,7.874815891778237e-06,112790.5816146444,1919460.3552955475,43.062938501407224,130.57293475327975,3.265971235566071,35.498611658296596,68137710.10361332,0.00028668216867300933,0.00017651954690785603,-873.1410554199905,7.564570475399286,12018.463085382722,0.0,,,
2924979,224998,5,A6,32,7.32,154.7,0.7334444444444439,0.5983333333333326,0.6658888888888883,2.0257276147463348e-05,56614.62969572543,1304955.478573564,34.6066392803048,103.11079053651886,3.1382927268542957,28.061050400984684,36618203.04016058,0.0002826859738000207,0.000307204546285129,-674.7587661380434,6.545756252948466,7649.265523333579,0.0,,,
2924980,224998,6,C,64,6.6852645868380085,243.9,0.5983333333333326,0.5588888888888882,0.5786111111111104,4.5137082116410776e-05,28327.59259524412,348621.565242321,30.21975290218937,95.85065925134857,3.1136362175667074,29.01898989842945,10116645.059956996,0.00028330830051491695,0.00023360983002743306,-979.2715134449834,1.2007647827221035,1117.366152367961,0.0,,,
2924981,224998,7,V6,32,11.51,473.9,0.5588888888888882,0.5975,0.5781944444444441,1.0976578880243163e-05,56464.90157802784,157740.2838518819,30.20075895429165,161.19768259529758,3.4336256317253437,30.02128045721045,4735565.258209015,0.00028391947136480785,4.056044941015559e-05,-2970.6376500640868,0.17947876783205174,-2180.1725887072257,0.0,,,
2924982,224998,8,V5,16,14.53,272.3,0.5975,0.5875,0.5925,2.6142262270160405e-06,113875.03536354625,255134.1549547153,30.861700208794414,214.00951386306312,3.7305249533617078,30.426517877765363,7762843.761373758,0.0002841558481363778,4.4295666870081605e-05,-1983.27938324508,0.4351829800383733,1138.7503536354636,0.0,,,
2924983,224998,9,V4,8,17.79,426.6,0.5875,0.5825,0.585,1.926676151581028e-06,225435.9336413591,252455.38899359442,30.51288853764036,281.3090635466409,4.092089011783971,30.26671956780365,7640996.368786915,0.00028406334617042586,1.886111517189719e-05,-3468.105642994859,0.2461693392603657,1127.1796682067966,0.0,,,
2924984,224998,10,V3,4,21.45,632.5,0.5825,0.5775,0.5800000000000001,1.415510155307056e-06,451648.0748435186,506200.229983599,30.283174079615588,369.5970659612863,4.528590560913846,29.9777945633534,15174766.271030756,0.00028389374977989953,8.75034127481544e-06,-5602.287087242983,0.3053799732746647,2258.2403742175948,0.0,,,
2924985,224998,11,V2,2,25.7,844.2,0.5775,0.5725,0.575,9.582036405812654e-07,906575.635201572,1017328.1175123486,30.055629767320994,489.0152859095415,5.060357338702097,29.6270936630072,30140474.773330044,0.0002836837281692176,4.566973796643681e-06,-8017.479836123175,0.42853674345773385,4532.878176007865,0.0,,,
2924986,224998,12,V1,1,30.77,936.3,0.5725,0.5675,0.5700000000000001,5.427300986790478e-07,1807398.8737117944,2033062.020782772,29.83018037370109,655.2258445393543,5.7162579956740975,29.102475283845447,59167135.01225994,0.00028336071196524953,2.872566546373143e-06,-9424.781461717725,0.7277061710305119,9036.994368558979,0.0,,,
2924987,224999,0,A1,1,23.97,1267.6,0.94,0.93,0.935,1.8661096824233147e-06,1812332.696051077,3920025.8883877983,68.84313102125539,438.21367181621366,4.841406895115785,67.67344666124426,265281656.05941945,0.0002941397581839802,3.496405668931764e-06,-11735.977579289667,1.169686097012118,18123.32696051058,0.0,,,
2924988,224999,1,A2,2,19.17,930.3,0.93,0.92,0.925,3.158317422384201e-06,907035.2856853488,1964398.762338304,65.32779818369927,313.0164293498271,4.253657774509781,64.451652080895,126608743.01982129,0.00029371829712327346,7.448569383604026e-06,-7840.128461874745,0.8761474052627563,9070.352856853497,0.0,,,
2924989,224999,2,A3,4,15.28,543.6,0.92,0.89,0.905,4.328170125165577e-06,453276.9002622976,2962124.244240345,59.809062479461616,228.5462913897538,3.810683123726725,57.277235048853115,169662275.47261864,0.0002926151693795576,2.006383546765765e-05,-4076.0598910407953,2.53183118083674,13598.307007868938,0.0,,,
2924990,224999,3,A4,8,12.08,302.3,0.89,0.84,0.865,5.814403351243977e-06,226621.16375099518,2496393.743755246,52.1839804757445,170.46352110053658,3.485850303253774,47.77353002956788,119261525.21947972,0.00029066424918646524,5.7725552532224855e-05,-1959.0112934206848,4.410456960948963,11331.05818754977,0.0,,,
2924991,224999,4,A5,16,9.46,161.2,0.84,0.7334444444444439,0.7867222222222219,7.874815891778237e-06,112790.58161343301,1919460.3552955475,43.062938501407224,130.57293475327975,3.265971235566071,35.4993346452039,68139103.14288445,0.00028668120712914484,0.00017651954690785603,-873.1410554199905,7.5638447301306755,12018.46308525364,0.0,,,
2924992,224999,5,A6,32,7.32,154.7,0.7334444444444439,0.5983333333333326,0.6658888888888883,2.0257276147463348e-05,56614.62969511737,1304955.478573564,34.6066392803048,103.11079053651886,3.1382927268542957,28.061546393974147,36618853.0759422,0.0002826850512801239,0.000307204546285129,-674.7587661380434,6.545258124244239,7649.265523251424,0.0,,,
2924993,224999,6,C,64,6.685264586447872,243.9,0.5983333333333326,0.5588888888888882,0.5786111111111104,4.5137082116410776e-05,28327.592594939877,348621.565242321,30.21975290218937,95.85065924701068,3.113636217553848,29.01899522087605,10116646.915479401,0.0002833070447200564,0.00023360983005469882,-979.2715133918804,1.2007594602676477,1117.36615235596,0.0,,,
2924994,224999,7,V6,32,11.51,473.9,0.5588888888888882,0.5975,0.5781944444444441,1.0976578880243163e-05,56464.901577421384,157740.2838518819,30.20075895429165,161.19768259529758,3.4336256317253437,30.021281254593138,4735565.383988578,0.00028391820997429704,4.056044941015559e-05,-2970.6376500640868,0.17947797044815414,-2180.1725886838103,0.0,,,
2924995,224999,8,V5,16,14.53,272.3,0.5975,0.5875,0.5925,2.6142262270160405e-06,113875.03536232321,255134.1549547153,30.861700208794414,214.00951386306312,3.7305249533617078,30.42651981020001,7762844.254404574,0.0002841545863374122,4.4295666870081605e-05,-1983.27938324508,0.4351810476008531,1138.7503536232332,0.0,,,
2924996,224999,9,V4,8,17.79,426.6,0.5875,0.5825,0.585,1.926676151581028e-06,225435.9336389379,252455.38899359442,30.51288853764036,281.3090635466409,4.092089011783971,30.266720661334247,7640996.6448550215,0.00028406208430561345,1.886111517189719e-05,-3468.105642994859,0.24616824572813198,1127.1796681946905,0.0,,,
2924997,224999,10,V3,4,21.45,632.5,0.5825,0.5775,0.5800000000000001,1.415510155307056e-06,451648.0748386678,506200.229983599,30.283174079615588,369.5970659612863,4.528590560913846,29.97779591972849,15174766.957629168,0.00028389248883607535,8.75034127481544e-06,-5602.287087242983,0.3053786168975421,2258.2403741933413,0.0,,,
2924998,224999,11,V2,2,25.7,844.2,0.5775,0.5725,0.575,9.582036405812654e-07,906575.6351918351,1017328.1175123486,30.055629767320994,489.0152859095415,5.060357338702097,29.62709556586734,30140476.70916605,0.0002836824685076333,4.566973796643681e-06,-8017.479836123175,0.4285348405947644,4532.878175959179,0.0,,,
2924999,224999,12,V1,1,30.77,936.3,0.5725,0.5675,0.5700000000000001,5.427300986790478e-07,1807398.8736923826,2033062.020782772,29.83018037370109,655.2258445393543,5.7162579956740975,29.10247851289093,59167141.57711941,0.0002833594546088103,2.872566546373143e-06,-9424.781461717725,0.7277029419802439,9036.99436846192,0.0,,,
